Country,Year,Total_weight_kg,availability_of_metro,lines,stations,annual_ridership_mill,Population_eating_chocolate,Cost_kg_USD,Urban_population,Lifetime,GDP_USD,Inflation,kg_per_person,kg_per_GDP
Colombia,1998,1439154.0,Yes,2,27,3.68,24564907.0,5.618,73.098,70.924,3087.09,18.6769799276672,0.0586,466.1847
Colombia,1999,1154443.0,Yes,2,27,3.68,24995661.0,5.618,73.53,70.913,2657.84,10.8736870857471,0.0462,434.3538
Colombia,2000,1597386.0,Yes,2,27,3.68,25408457.0,5.618,73.957,70.905,2538.5,9.22534818585366,0.0629,629.2637
Colombia,2001,1349517.0,Yes,2,27,3.68,25811020.0,5.618,74.379,71.185,2457.01,7.96556090304834,0.0523,549.2517
Colombia,2002,1316752.0,Yes,2,27,3.68,26211042.0,5.618,74.797,71.537,2413.23,6.35150728778872,0.0502,545.6388
Colombia,2003,1277129.0,Yes,2,27,3.68,26609329.0,5.618,75.211,72.309,2297.0,7.1297886294186,0.048,555.9987
Colombia,2004,1176296.0,Yes,2,27,3.68,27003061.0,5.618,75.62,72.76,2800.36,5.90402005546502,0.0436,420.0517
Colombia,2005,1179595.0,Yes,2,27,3.68,27383835.0,5.618,76.024,73.156,3456.07,5.05101962689696,0.0431,341.3111
Colombia,2006,1119121.0,Yes,2,27,3.68,27749205.0,5.618,76.423,73.497,3789.85,4.29342363628927,0.0403,295.2943
Colombia,2007,1839178.0,Yes,2,27,3.68,28102993.0,5.618,76.816,73.751,4769.93,5.54438485815156,0.0654,385.5776
Colombia,2008,1801771.0,Yes,2,27,3.68,28443225.0,5.618,77.204,74.206,5541.84,6.99688495554511,0.0633,325.1214
Colombia,2009,1440152.0,Yes,2,27,3.68,28776502.0,5.618,77.587,74.531,5250.97,4.20251661216482,0.05,274.264
Colombia,2010,2706864.0,Yes,2,27,3.68,29105257.0,5.618,77.964,74.876,6398.3,2.27200227892008,0.093,423.0599
Colombia,2011,2591752.0,Yes,2,27,3.68,29418749.0,5.618,78.335,75.18,7400.99,3.4150334477625,0.0881,350.1899
Colombia,2012,2819442.0,Yes,2,27,3.68,29715277.0,5.618,78.701,75.611,8108.6,3.16930188840055,0.0949,347.7101
Colombia,2013,3371507.0,Yes,2,27,3.68,29998530.0,5.618,79.061,75.834,8279.1,2.01699224310383,0.1124,407.2311
Colombia,2014,3473142.0,Yes,2,27,3.68,30267528.0,5.618,79.415,75.95,8187.21,2.89883787761738,0.1147,424.2156
Colombia,2015,3209710.0,Yes,2,27,3.68,30530461.0,5.618,79.764,76.067,6248.51,4.9898311584953,0.1051,513.6761
Colombia,2016,3480334.0,Yes,2,27,3.68,30834383.0,5.618,80.108,76.228,5959.84,7.51346024627675,0.1129,583.9643
Comoros,1996,5658.0,No,,,,89839.0,9.501,28.257,58.151,962.31,,0.063,5.8796
Comoros,1997,14265.0,No,,,,91400.0,9.501,28.213,58.228,870.29,,0.1561,16.3911
Comoros,1998,4091.0,No,,,,92987.0,9.501,28.168,58.301,868.82,,0.044,4.7087
Comoros,1999,3453.0,No,,,,94659.0,9.501,28.124,58.853,881.9,,0.0365,3.9154
Comoros,2000,3053.0,No,,,,96494.0,9.501,28.08,58.941,789.05,,0.0316,3.8692
Comoros,2001,1499.0,No,,,,98500.0,9.501,28.036,59.587,833.25,5.5545939481681,0.0152,1.799
Comoros,2002,10824.0,No,,,,100606.0,9.501,27.992,59.723,918.08,3.53304214308079,0.1076,11.7898
Comoros,2003,15224.0,No,,,,102564.0,9.501,27.947,60.24,1156.21,3.79908136671903,0.1484,13.1672
Comoros,2004,19227.0,No,,,,104527.0,9.501,27.903,60.557,1314.59,4.47499289078105,0.1839,14.6259
Comoros,2005,11451.0,No,,,,106682.0,9.501,27.875,60.883,1328.97,3.0133239505812,0.1073,8.6164
Comoros,2006,16229.0,No,,,,108856.0,9.501,27.863,61.229,1383.92,3.37436360121207,0.1491,11.7268
Comoros,2007,24121.0,No,,,,111047.0,9.501,27.867,61.475,1289.74,4.46616710098134,0.2172,18.7022
Comoros,2008,36927.0,No,,,,113275.0,9.501,27.886,61.955,1455.03,1.70078176284526,0.326,25.3789
Comoros,2009,70926.0,No,,,,115550.0,9.501,27.921,62.302,1410.3,4.36234829325718,0.6138,50.2914
Comoros,2010,107973.0,No,,,,117870.0,9.501,27.973,62.747,1386.58,3.35475770328922,0.916,77.87
Comoros,2011,131853.0,No,,,,120250.0,9.501,28.04,63.105,1531.44,1.8426630075621,1.0965,86.0974
Comoros,2012,76425.0,No,,,,122693.0,9.501,28.123,63.463,1490.32,6.31474450315196,0.6229,51.2809
Comoros,2013,42682.0,No,,,,125315.0,9.501,28.223,63.839,1603.33,-4.29487331536736,0.3406,26.6208
Congo,2007,195901.0,No,,,,716477.0,9.232,61.893,60.05,2206.47,,0.2734,88.7848
Congo,2008,121661.0,No,,,,740433.0,9.232,62.346,60.79,2832.09,,0.1643,42.958
Congo,2009,239809.0,No,,,,770619.0,9.232,62.8,61.215,2271.15,,0.3112,105.5892
Congo,2010,243974.0,No,,,,803212.0,9.232,63.256,61.731,2946.56,,0.3037,82.7996
Congo,2011,196823.0,No,,,,829750.0,9.232,63.712,62.286,3396.17,,0.2372,57.9544
Congo,2012,286300.0,No,,,,853281.0,9.232,64.169,62.662,3732.33,,0.3355,76.7081
Congo,2013,359059.0,No,,,,874278.0,9.232,64.627,62.969,3697.42,,0.4107,97.1107
Congo,2014,454418.0,No,,,,895658.0,9.232,65.085,63.349,3601.24,,0.5074,126.1838
Cook Islands,2005,5107.0,No,,,,9533.0,14.569,,,13164.36,,0.5357,0.3879
Costa Rica,1996,3376388.0,No,,,,2533309.0,6.47,55.467,76.428,3227.29,17.5114524814591,1.3328,1046.1991
Costa Rica,1997,662301.0,No,,,,2591198.0,6.47,56.367,76.603,3407.81,13.2480440791191,0.2556,194.348
Costa Rica,1998,745947.0,No,,,,2647987.0,6.47,57.264,76.869,3616.91,11.6592997742233,0.2817,206.2388
Costa Rica,1999,783004.0,No,,,,2703471.0,6.47,58.157,77.058,3690.9,10.0452817292494,0.2896,212.1445
Costa Rica,2000,906660.0,No,,,,2756417.0,6.47,59.052,77.317,3812.8,10.9615496593622,0.3289,237.7937
Costa Rica,2001,828433.0,No,,,,2806263.0,6.47,60.41,77.609,3985.12,11.2556157091172,0.2952,207.8816
Costa Rica,2002,1154034.0,No,,,,2852994.0,6.47,61.753,77.939,4067.75,9.16752048509119,0.4045,283.7033
Costa Rica,2003,1110179.0,No,,,,2897149.0,6.47,63.08,78.214,4173.12,9.44758091616984,0.3832,266.0309
Costa Rica,2004,1633273.0,No,,,,2940055.0,6.47,64.388,78.512,4430.96,12.3148150178852,0.5555,368.6048
Costa Rica,2005,1476043.0,No,,,,2982868.0,6.47,65.672,78.877,4703.93,13.7982949108987,0.4948,313.7893
Costa Rica,2006,1861432.0,No,,,,3024938.0,6.47,66.935,79.049,5256.06,11.4705968149052,0.6154,354.1497
Costa Rica,2007,2096073.0,No,,,,3066174.0,6.47,68.174,79.098,6137.69,9.35724456417157,0.6836,341.5085
Costa Rica,2008,2116052.0,No,,,,3108039.0,6.47,69.39,79.18,6937.24,13.4244635507284,0.6808,305.0279
Costa Rica,2009,1137323.0,No,,,,3149854.0,6.47,70.575,79.372,6832.7,7.84270167700654,0.3611,166.4529
Costa Rica,2010,1754285.0,No,,,,3189173.0,6.47,71.736,79.354,8265.79,5.66275708420021,0.5501,212.2344
Costa Rica,2011,2287046.0,No,,,,3226883.0,6.47,72.868,79.624,9276.39,4.87799830970702,0.7087,246.5448
Costa Rica,2012,2472295.0,No,,,,3264754.0,6.47,73.946,79.925,10127.0,4.49545314354605,0.7573,244.1291
Costa Rica,2013,3012077.0,No,,,,3301303.0,6.47,74.97,80.189,10803.24,5.23133614174428,0.9124,278.8124
Costa Rica,2014,2648903.0,No,,,,3336983.0,6.47,75.941,80.231,10911.5,4.51920098516954,0.7938,242.7625
Costa Rica,2015,3102156.0,No,,,,3372627.0,6.47,76.862,80.407,11714.71,0.801982005099623,0.9198,264.8086
Costa Rica,2016,2981240.0,No,,,,3406899.0,6.47,77.735,79.988,12091.03,-0.0174788505908217,0.8751,246.5663
Cote d'Ivoire,1996,53610.0,No,,,,3397309.0,6.124,41.587,51.596,786.1,2.48080669187551,0.0158,68.1974
Cote d'Ivoire,1997,82025.0,No,,,,3530377.0,6.124,41.964,51.498,730.48,4.02083333333304,0.0232,112.2892
Cote d'Ivoire,1998,81437.0,No,,,,3666069.0,6.124,42.342,51.22,758.58,4.61144759515383,0.0222,107.3545
Cote d'Ivoire,1999,77779.0,No,,,,3787506.0,6.124,42.741,51.273,729.9,0.70237580595596,0.0205,106.5612
Cote d'Ivoire,2000,98972.0,No,,,,3893781.0,6.124,43.155,51.393,605.01,2.53077516737987,0.0254,163.5874
Cote d'Ivoire,2001,95099.0,No,,,,3999361.0,6.124,43.568,51.428,616.23,4.36152914007262,0.0238,154.3239
Cote d'Ivoire,2002,79620.0,No,,,,4104050.0,6.124,43.983,51.544,664.99,3.0772648515743,0.0194,119.7311
Cote d'Ivoire,2003,144461.0,No,,,,4207619.0,6.124,44.399,51.443,802.12,3.29680746974211,0.0343,180.099
Cote d'Ivoire,2004,175738.0,No,,,,4310900.0,6.124,44.817,51.939,846.35,1.45798835600739,0.0408,207.6422
Cote d'Ivoire,2005,130542.0,No,,,,4415061.0,6.124,45.234,52.432,851.67,3.88583039886476,0.0296,153.2777
Cote d'Ivoire,2006,214981.0,No,,,,4520296.0,6.124,45.652,52.885,867.13,2.46719148596918,0.0476,247.9225
Cote d'Ivoire,2007,283669.0,No,,,,4626723.0,6.124,46.071,53.452,968.53,1.89200629349597,0.0613,292.8861
Cote d'Ivoire,2008,279113.0,No,,,,4733176.0,6.124,46.491,54.179,1130.54,6.30852769152581,0.059,246.8847
Cote d'Ivoire,2009,290148.0,No,,,,4839547.0,6.124,46.91,54.744,1108.07,1.01950457731133,0.06,261.8499
Cote d'Ivoire,2010,256845.0,No,,,,4947374.0,6.124,47.33,55.282,1169.05,1.22645612135479,0.0519,219.704
Cote d'Ivoire,2011,232720.0,No,,,,5056040.0,6.124,47.751,55.972,1245.85,4.9124339505246,0.046,186.7962
Cote d'Ivoire,2012,273951.0,No,,,,5162757.0,6.124,48.172,56.57,1341.97,1.30451119915597,0.0531,204.1409
Cote d'Ivoire,2013,321143.0,No,,,,5266751.0,6.124,48.593,57.057,1621.36,2.58117037252936,0.061,198.0701
Cote d'Ivoire,2014,296233.0,No,,,,5396027.0,6.124,49.014,57.772,1888.28,0.448682076766141,0.0549,156.8798
Cote d'Ivoire,2015,370449.0,No,,,,5554195.0,6.124,49.444,58.281,1814.72,1.25149954781477,0.0667,204.1356
Croatia,1996,1608273.0,No,,,,3558593.0,7.214,52.509,72.3653658536585,5262.32,4.29999999999995,0.4519,305.6205
Croatia,1997,2116785.0,No,,,,3513604.0,7.214,52.739,72.4951219512195,5335.14,4.17066155321188,0.6025,396.7628
Croatia,1998,1649507.0,No,,,,3467620.0,7.214,52.968,72.3170731707317,5789.25,6.39668660837554,0.4757,284.9259
Croatia,1999,1774577.0,No,,,,3420941.0,7.214,53.198,72.6419512195122,5389.01,4.01913875598086,0.5187,329.2955
Croatia,2000,1877118.0,No,,,,3374362.0,7.214,53.428,72.8078048780488,5042.36,4.61131554737801,0.5563,372.2697
Croatia,2001,3953016.0,No,,,,3354838.0,7.214,53.642,74.5129268292683,5408.86,3.77670246665889,1.1783,730.8409
Croatia,2002,4224600.0,No,,,,3358510.0,7.214,53.81,74.7173170731707,6290.38,1.67178437393383,1.2579,671.5969
Croatia,2003,4114597.0,No,,,,3359215.0,7.214,53.979,74.6139024390244,8129.74,1.76733780760629,1.2249,506.1167
Croatia,2004,4650775.0,No,,,,3361844.0,7.214,54.147,75.520243902439,9743.37,2.05539679050328,1.3834,477.3271
Croatia,2005,4938828.0,No,,,,3364878.0,7.214,54.315,75.2446341463415,10621.9,3.31717824448045,1.4678,464.9665
Croatia,2006,5365123.0,No,,,,3366324.0,7.214,54.483,75.8368292682927,11811.06,3.18982591472949,1.5938,454.2457
Croatia,2007,6183469.0,No,,,,3366444.0,7.214,54.651,75.7056097560976,14080.19,2.89928275583388,1.8368,439.1609
Croatia,2008,6426991.0,No,,,,3365412.0,7.214,54.819,75.9121951219512,16474.89,6.07696838798354,1.9097,390.1083
Croatia,2009,5879767.0,No,,,,3362213.0,7.214,54.987,76.1682926829268,14780.61,2.37852845904674,1.7488,397.8027
Croatia,2010,6394165.0,No,,,,3354893.0,7.214,55.155,76.4756097560976,14175.45,1.03055505333574,1.9059,451.0732
Croatia,2011,6330609.0,No,,,,3339043.0,7.214,55.322,76.7756097560976,14883.62,2.2727272727273,1.8959,425.3407
Croatia,2012,6706156.0,No,,,,3322204.0,7.214,55.506,77.1682926829268,13544.71,3.41207349081358,2.0186,495.1126
Croatia,2013,2711482981.0,No,,,,3309070.0,7.214,55.706,77.5707317073171,14029.66,2.21658206429779,819.4094,193267.9039
Croatia,2014,14319371.0,No,,,,3291194.0,7.214,55.923,77.7243902439024,13939.26,-0.215196159576268,4.3508,1027.2691
Croatia,2015,16580820.0,No,,,,3263309.0,7.214,56.155,77.2756097560976,12071.51,-0.464499004644911,5.081,1373.5498
Croatia,2016,16569135.0,No,,,,3226426.0,7.214,56.403,77.9219512195122,12731.1,-1.12500000000002,5.1354,1301.4692
Cuba,1999,346508.0,No,,,,4982504.0,11.267,75.089,75.719,2561.81,,0.0695,135.2591
Cuba,2000,429978.0,No,,,,4999099.0,11.267,75.323,75.922,2751.42,,0.086,156.2749
Cuba,2001,663456.0,No,,,,5014859.0,11.267,75.555,76.429,2842.96,,0.1323,233.368
Cuba,2002,578600.0,No,,,,5029838.0,11.267,75.785,76.766,3005.21,,0.115,192.5323
Cuba,2003,966617.0,No,,,,5044222.0,11.267,75.947,77.405,3202.77,,0.1916,301.8066
Cuba,2004,1021251.0,No,,,,5057440.0,11.267,76.041,77.326,3399.26,,0.2019,300.4333
Cuba,2005,859380.0,No,,,,5068149.0,11.267,76.134,77.54,3786.32,,0.1696,226.9697
Cuba,2006,1269482.0,No,,,,5075348.0,11.267,76.227,77.406,4676.37,,0.2501,271.4674
Cyprus,1996,479506.0,No,,,,748247.0,8.966,68.161,76.88,11249.67,2.97892486481265,0.6408,42.624
Cyprus,1997,489328.0,No,,,,762933.0,8.966,68.283,77.119,10676.61,3.60534444364628,0.6414,45.8318
Cyprus,1998,443211.0,No,,,,777366.0,8.966,68.405,77.164,11311.33,2.22770732654316,0.5701,39.1829
Cyprus,1999,375931.0,No,,,,791549.0,8.966,68.527,77.572,11390.02,1.62999999999999,0.4749,33.0053
Cyprus,2000,534813.0,No,,,,805517.0,8.966,68.648,77.9,10721.03,4.14165764702061,0.6639,49.8845
Cyprus,2001,418686.0,No,,,,819508.0,8.966,68.769,78.185,10952.37,1.97304191729914,0.5109,38.2279
Cyprus,2002,516842.0,No,,,,834224.0,8.966,68.694,78.758,11799.6,2.80115505180747,0.6195,43.8017
Cyprus,2003,479397.0,No,,,,849652.0,8.966,68.553,78.908,14564.55,4.13906538686858,0.5642,32.9153
Cyprus,2004,926941.0,No,,,,865194.0,8.966,68.41,79.007,17102.6,2.28621706801675,1.0714,54.1988
Cyprus,2005,1353101.0,No,,,,880728.0,8.966,68.268,79.198,18305.42,2.56016132330234,1.5363,73.9181
Cyprus,2006,1450813.0,No,,,,896255.0,8.966,68.125,79.456,19671.4,2.30468732978555,1.6188,73.7524
Cyprus,2007,1297856.0,No,,,,911807.0,8.966,67.982,79.798,22523.14,2.37265183669719,1.4234,57.6232
Cyprus,2008,1436297.0,No,,,,927372.0,8.966,67.839,79.906,25625.84,4.66900841902485,1.5488,56.0488
Cyprus,2009,1496530.0,No,,,,942965.0,8.966,67.695,80.375,23480.21,0.326276652249794,1.587,63.7358
Cyprus,2010,1955675.0,No,,,,958644.0,8.966,67.551,80.632,22875.98,2.43004084102254,2.04,85.4903
Cyprus,2011,1754574.0,No,,,,974519.0,8.966,67.406,80.855,24109.7,3.28944939564211,1.8005,72.7746
Cyprus,2012,1939167.0,No,,,,990587.0,8.966,67.261,81.128,21492.65,2.38905410042317,1.9576,90.2247
Cyprus,2013,2012908.0,No,,,,1006311.0,8.966,67.137,81.317,20237.98,-0.399357676464426,2.0003,99.4619
Cyprus,2014,1870487.0,No,,,,1021531.0,8.966,67.031,81.337,19325.93,-1.35498885446315,1.8311,96.7864
Cyprus,2015,1682839.0,No,,,,1036577.0,8.966,66.946,81.464,16325.79,-2.0969976905311,1.6235,103.0786
Cyprus,2016,1837689.0,No,,,,1051545.0,8.966,66.881,81.534,17012.55,-1.42916666666665,1.7476,108.0196
Czech Republic,1996,8107534.0,Yes,3,61,3.85,8957631.0,7.686,74.513,73.7146341463415,6585.47,,0.9051,1231.1246
Czech Republic,1997,8632744.0,Yes,3,61,3.85,8943644.0,7.686,74.382,73.8248780487805,6083.64,,0.9652,1419.0097
Czech Republic,1998,8301741.0,Yes,3,61,3.85,8930921.0,7.686,74.251,74.5146341463415,6545.01,,0.9296,1268.4077
Czech Republic,1999,10171405.0,Yes,3,61,3.85,8918699.0,7.686,74.12,74.6682926829268,6397.82,,1.1405,1589.8236
Czech Republic,2000,10203784.0,Yes,3,61,3.85,8906019.0,7.686,73.988,74.9682926829268,6073.28,,1.1457,1680.1109
Czech Republic,2001,10626211.0,Yes,3,61,3.85,8901784.0,7.686,73.877,75.1731707317073,6659.15,,1.1937,1595.7308
Czech Republic,2002,11196066.0,Yes,3,61,3.85,8908337.0,7.686,73.809,75.2219512195122,8067.61,,1.2568,1387.7798
Czech Republic,2003,11908966.0,Yes,3,61,3.85,8916553.0,7.686,73.74,75.1707317073171,9799.67,,1.3356,1215.2415
Czech Republic,2004,33187741.0,Yes,3,61,3.85,8927462.0,7.686,73.671,75.7219512195122,11708.69,,3.7175,2834.4538
Czech Republic,2005,15827333.0,Yes,3,61,3.85,8943733.0,7.686,73.602,75.9243902439025,13352.34,,1.7697,1185.3602
Czech Republic,2006,15915565.0,Yes,3,61,3.85,8964992.0,7.686,73.533,76.5243902439024,15161.83,,1.7753,1049.7127
Czech Republic,2007,19137741.0,Yes,3,61,3.85,8993662.0,7.686,73.463,76.7243902439025,18383.58,,2.1279,1041.0236
Czech Republic,2008,20040107.0,Yes,3,61,3.85,9029114.0,7.686,73.394,76.9756097560976,22788.6,,2.2195,879.3918
Czech Republic,2009,19076376.0,Yes,3,61,3.85,9066257.0,7.686,73.324,77.0780487804878,19861.07,,2.1041,960.4908
Czech Republic,2010,19732992.0,Yes,3,61,3.85,9103710.0,7.686,73.255,77.4243902439025,20180.42,,2.1676,977.8286
Czech Republic,2011,20965350.0,Yes,3,61,3.85,9131095.0,7.686,73.185,77.8731707317073,22050.32,,2.296,950.7957
Czech Republic,2012,32439677.0,Yes,3,61,3.85,9141381.0,7.686,73.197,78.0756097560976,20020.61,,3.5487,1620.3141
Czech Republic,2013,28902781.0,Yes,3,61,3.85,9144712.0,7.686,73.29,78.1756097560976,20266.49,,3.1606,1426.1365
Czech Republic,2014,28010828.0,Yes,3,61,3.85,9149987.0,7.686,73.384,78.8243902439024,20053.89,,3.0613,1396.7778
Czech Republic,2015,26016711.0,Yes,3,61,3.85,9156242.0,7.686,73.477,78.5780487804878,17968.47,,2.8414,1447.9091
Czech Republic,2016,30521384.0,Yes,3,61,3.85,9162795.0,7.686,73.57,79.0268292682927,18815.2,,3.331,1622.1663
Denmark,1996,11771900.0,No,,,,4947284.0,11.895,85.006,75.5914634146342,35622.2,2.12629802275584,2.3795,330.4653
Denmark,1997,10731731.0,No,,,,4967933.0,11.895,85.033,75.9451219512195,32779.81,2.18216677907116,2.1602,327.3884
Denmark,1998,10208555.0,No,,,,4986006.0,11.895,85.06,76.1390243902439,33346.09,1.84565122007889,2.0474,306.1395
Denmark,1999,10156703.0,No,,,,5002501.0,11.895,85.086,76.3414634146341,33425.98,2.4977954440453,2.0303,303.8566
Denmark,2000,11613760.0,No,,,,5019279.0,11.895,85.1,76.5926829268293,30721.61,2.90328203236453,2.3138,378.0323
Denmark,2001,10114024.0,No,,,,5037298.0,11.895,85.15,76.7926829268293,30768.15,2.33787000255262,2.0078,328.7173
Denmark,2002,13315460.0,Yes,4,39,1.66,5053401.0,11.895,85.25,76.8951219512195,33256.93,2.42443661219697,2.635,400.3815
Denmark,2003,12315702.0,Yes,4,39,1.66,5067183.0,11.895,85.36,77.1439024390244,40518.91,2.07507820646507,2.4305,303.9495
Denmark,2004,12377519.0,Yes,4,39,1.66,5080322.0,11.895,85.566,77.4926829268293,46624.74,1.15435693124932,2.4364,265.4711
Denmark,2005,12986423.0,Yes,4,39,1.66,5094382.0,11.895,85.856,77.8439024390244,48924.62,1.81781458291254,2.5492,265.4374
Denmark,2006,14240924.0,Yes,4,39,1.66,5111175.0,11.895,86.098,78.0951219512195,52117.95,1.92422138464594,2.7862,273.2441
Denmark,2007,17001092.0,Yes,4,39,1.66,5133911.0,11.895,86.293,78.1951219512195,58629.83,1.69326586220315,3.3115,289.9734
Denmark,2008,17101101.0,Yes,4,39,1.66,5164138.0,11.895,86.487,78.4463414634146,64614.6,3.41626794258373,3.3115,264.6631
Denmark,2009,15514347.0,Yes,4,39,1.66,5191783.0,11.895,86.654,78.5975609756098,58412.29,1.30470991024337,2.9883,265.6007
Denmark,2010,15645091.0,Yes,4,39,1.66,5214991.0,11.895,86.795,79.1,58102.66,2.31092436974789,3.0,269.2663
Denmark,2011,16589064.0,Yes,4,39,1.66,5236598.0,11.895,86.957,79.8,61806.66,2.7586822605125,3.1679,268.4025
Denmark,2012,16533007.0,Yes,4,39,1.66,5256402.0,11.895,87.142,80.0512195121951,58440.17,2.3979148566464,3.1453,282.9048
Denmark,2013,17554771.0,Yes,4,39,1.66,5278413.0,11.895,87.292,80.3,61373.22,0.789071780078062,3.3258,286.0331
Denmark,2014,17238163.0,Yes,4,39,1.66,5305166.0,11.895,87.41,80.7,62516.92,0.56402054044954,3.2493,275.736
Denmark,2015,16842320.0,Yes,4,39,1.66,5342679.0,11.895,87.526,80.7024390243902,53091.98,0.452034153691575,3.1524,317.2291
Denmark,2016,17794723.0,Yes,4,39,1.66,5384509.0,11.895,87.642,80.8536585365854,54499.11,0.250000000000031,3.3048,326.514
Djibouti,2009,29869.0,No,,,,246112.0,10.126,76.944,60.351,1200.09,1.67549587285964,0.1214,24.889
Dominica,1999,5224.0,No,,,,37879.0,7.439,65.179,71.527,4817.22,1.17947787394175,0.1379,1.0844
Dominica,2000,937.0,No,,,,37681.0,7.439,65.265,71.715,4867.4,0.856946805358483,0.0249,0.1925
Dominica,2001,10230.0,No,,,,37558.0,7.439,65.382,71.862,4981.9,1.3038940346596,0.2724,2.0534
Dominica,2002,6493.0,No,,,,37602.0,7.439,65.689,71.927,4873.64,0.170055330197681,0.1727,1.3323
Dominica,2003,7422.0,No,,,,37692.0,7.439,65.994,71.942,5009.57,1.45336800437251,0.1969,1.4816
Dominica,2004,10042.0,No,,,,37757.0,7.439,66.299,71.987,5348.95,2.39410982050298,0.266,1.8774
Dominica,2005,8815.0,No,,,,37804.0,7.439,66.601,72.016,5299.46,1.68190079877553,0.2332,1.6634
Dominica,2006,19099.0,No,,,,37843.0,7.439,66.903,72.007,5671.73,2.2023913263167,0.5047,3.3674
Dominica,2007,12110.0,No,,,,37866.0,7.439,67.203,71.901,6120.4,3.63222129317821,0.3198,1.9786
Dominica,2008,14846.0,No,,,,37870.0,7.439,67.502,71.945,6654.5,6.35992183336295,0.392,2.231
Dominica,2009,12724.0,No,,,,37875.0,7.439,67.799,71.835,7102.03,0.00626357107066859,0.3359,1.7916
Dominica,2010,9919.0,No,,,,37872.0,7.439,68.094,71.68,7171.6,2.99936630549,0.2619,1.3831
Dominica,2012,2167.0,No,,,,38015.0,7.439,68.685,71.391,7031.45,1.3567714780886,0.057,0.3082
Dominican Republic,2002,904129.0,No,,,,5222819.0,5.894,63.371,70.719,3065.6,5.22336769759447,0.1731,294.9273
Dominican Republic,2003,503902.0,No,,,,5298566.0,5.894,64.605,70.856,2383.26,27.4497127394395,0.0951,211.4339
Dominican Republic,2004,546425.0,No,,,,5371886.0,5.894,66.003,70.73,2451.69,51.4608598338065,0.1017,222.8769
Dominican Republic,2005,943546.0,No,,,,5442770.0,5.894,67.37,71.043,3878.31,4.19020260472056,0.1734,243.2879
Dominican Republic,2006,1151750.0,No,,,,5511298.0,5.894,68.71,71.054,4055.14,7.57280523853074,0.209,284.0223
Dominican Republic,2007,1078590.0,No,,,,5578838.0,5.894,70.02,71.097,4649.65,6.14356655248047,0.1933,231.9723
Dominican Republic,2008,940502.0,No,,,,5648147.0,5.894,71.3,71.331,5026.84,10.6446210953712,0.1665,187.0961
Dominican Republic,2009,991179.0,Yes,2,34,1.6,5720206.0,5.894,72.542,71.587,4977.8,1.44215131834353,0.1733,199.1199
Dominican Republic,2010,1015070.0,Yes,2,34,1.6,5793903.0,5.894,73.753,72.039,5484.65,6.32993220146146,0.1752,185.0747
Dominican Republic,2011,1577651.0,Yes,2,34,1.6,5867916.0,5.894,74.827,72.496,5834.71,5.79676809206533,0.2689,270.3906
Dominican Republic,2012,1233877.0,Yes,2,34,1.6,5941542.0,5.894,75.802,72.817,6025.73,3.69449707884777,0.2077,204.7681
Dominican Republic,2013,933127.0,Yes,2,34,1.6,6014361.0,5.894,76.749,73.038,6149.03,4.830950967408,0.1551,151.7519
Dominican Republic,2014,1043055.0,Yes,2,34,1.6,6086162.0,5.894,77.67,73.145,6512.51,2.99864226125219,0.1714,160.1618
Dominican Republic,2015,1254952.0,Yes,2,34,1.6,6156549.0,5.894,78.566,72.982,6819.93,0.836746346724557,0.2038,184.0124
Dominican Republic,2016,1446487.0,Yes,2,34,1.6,6225344.0,5.894,79.436,72.889,7174.82,1.61416607245223,0.2324,201.606
Ecuador,1996,296891.0,No,,,,7086570.0,4.997,58.277,71.82,2099.49,24.4114592150674,0.0419,141.411
Ecuador,1997,405439.0,No,,,,7218676.0,4.997,58.785,72.007,2290.13,30.6575675722173,0.0562,177.0375
Ecuador,1998,651513.0,No,,,,7350710.0,4.997,59.291,71.949,2219.57,36.0984331623886,0.0886,293.5312
Ecuador,1999,381422.0,No,,,,7482477.0,4.997,59.796,71.92,1525.43,52.2420051858225,0.051,250.0423
Ecuador,2000,318948.0,No,,,,7613524.0,4.997,60.299,72.09,1381.54,96.0963756926096,0.0419,230.8641
Ecuador,2001,4618581.0,No,,,,7746444.0,4.997,60.799,72.571,1791.3,37.6767454518094,0.5962,2578.3403
Ecuador,2002,5129180.0,No,,,,7883083.0,4.997,61.118,73.164,2059.16,12.4835980082095,0.6507,2490.9089
Ecuador,2003,2528980.0,No,,,,8023384.0,4.997,61.316,73.632,2315.62,7.92936487461556,0.3152,1092.1395
Ecuador,2004,2917860.0,No,,,,8165221.0,4.997,61.514,73.868,2586.21,2.74323198926704,0.3574,1128.2378
Ecuador,2005,2127647.0,No,,,,8307698.0,4.997,61.711,73.909,2909.03,2.1682770118372,0.2561,731.394
Ecuador,2006,1881489.0,No,,,,8451679.0,4.997,61.907,74.01,3243.67,3.29874846258215,0.2226,580.0495
Ecuador,2007,1742073.0,No,,,,8597264.0,4.997,62.104,74.226,3478.92,2.27618478002121,0.2026,500.7511
Ecuador,2008,1184082.0,No,,,,8745121.0,4.997,62.3,74.709,4194.76,8.40009593987462,0.1354,282.2765
Ecuador,2009,867460.0,No,,,,8895572.0,4.997,62.495,74.901,4053.36,5.15996829181047,0.0975,214.0101
Ecuador,2010,829266.0,No,,,,9046017.0,4.997,62.69,75.188,4520.31,3.55437734567843,0.0917,183.4533
